amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,hour_of_day,day_of_week
1336901.11,1336901.11,0.0,0.0,1336901.11,1,0,1,0,0,0,17,6
131871.61,13264.6,0.0,12384535.97,12516407.59,0,0,1,0,0,0,19,1
16283.93,0.0,0.0,0.0,0.0,0,0,0,0,1,0,12,0
21941.42,109689.44,87748.02,0.0,0.0,0,0,0,0,1,0,12,3
237670.05,112.0,237782.05,2217425.78,1979755.73,0,1,0,0,0,0,20,2
133716.25,0.0,0.0,1242221.69,1375937.94,0,0,0,0,0,1,14,0
77746.54,5667931.63,5745678.17,437799.06,361514.66,0,1,0,0,0,0,14,0
342193.45,3596.0,345789.45,0.0,0.0,0,1,0,0,0,0,14,6
30308.67,56452.0,26143.33,0.0,0.0,0,0,0,0,1,0,18,1
365777.55,178498.0,544275.55,7081.02,0.0,0,1,0,0,0,0,17,6
36586.97,0.0,0.0,845910.67,882497.64,0,0,1,0,0,0,20,0
409173.89,9041.0,0.0,0.0,409173.89,0,0,1,0,0,0,13,2
25647.49,173.0,0.0,0.0,0.0,0,0,0,0,1,0,19,6
147171.3,147171.3,0.0,1326800.77,1473972.06,1,0,1,0,0,0,6,6
214797.71,92366.0,0.0,79810.57,294608.28,0,0,1,0,0,0,17,1
118665.31,212744.0,331409.31,660490.36,541825.04,0,1,0,0,0,0,22,6
37972.62,1925617.08,1963589.7,80546.41,42573.79,0,1,0,0,0,0,14,5
479907.05,0.0,0.0,496056.86,975963.91,0,0,0,0,0,1,21,1
286501.47,3140.0,0.0,0.0,286501.47,0,0,1,0,0,0,15,6
23446.07,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,2
153400.32,13215.0,0.0,1770553.02,1923953.34,0,0,1,0,0,0,16,2
172698.88,3743045.88,3915744.75,1275914.31,1103215.43,0,1,0,0,0,0,20,5
14861.49,0.0,0.0,0.0,0.0,0,0,0,0,1,0,21,5
316663.29,1054.0,0.0,121214.46,437877.75,0,0,1,0,0,0,16,0
275318.05,740505.48,1015823.53,779126.14,503808.09,0,1,0,0,0,0,14,2
147606.25,10048.0,0.0,1412235.6,1559841.85,0,0,1,0,0,0,12,2
228510.88,25787.0,254297.88,10664.84,0.0,0,1,0,0,0,0,13,0
235370.08,0.0,0.0,1145615.62,1380985.69,0,0,1,0,0,0,10,1
32898.3,9672368.29,9705266.59,161179.92,128281.63,0,1,0,0,0,0,18,0
11096.87,0.0,0.0,1041071.81,1052168.68,0,0,1,0,0,0,19,2
49674.82,0.0,0.0,9490315.69,9539990.51,0,0,0,0,0,1,20,0
111932.69,132.0,0.0,0.0,111932.69,0,0,1,0,0,0,9,3
361173.38,5877.0,0.0,0.0,540259.55,0,0,1,0,0,0,12,5
25805.65,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,0
171535.78,40763.0,212298.78,1792071.75,1620535.96,0,1,0,0,0,0,12,5
69162.91,2427837.53,2497000.43,431713.81,362550.9,0,1,0,0,0,0,19,0
139215.25,479.0,139694.25,83776.43,0.0,0,1,0,0,0,0,15,1
280733.36,11225452.31,11506185.67,2722032.89,2441299.52,0,1,0,0,0,0,18,5
2025628.87,2025628.87,0.0,914254.52,2939883.39,1,0,1,0,0,0,7,3
370498.55,0.0,0.0,1017900.59,1609972.88,0,0,1,0,0,0,10,0
146894.08,0.0,0.0,5995849.06,6142743.13,0,0,1,0,0,0,12,3
94881.53,52013.0,0.0,109623.94,204505.48,0,0,1,0,0,0,11,5
23446.09,12675.0,0.0,0.0,0.0,0,0,0,0,1,0,21,6
162070.71,14162.0,176232.71,76804.89,0.0,0,1,0,0,0,0,20,1
102666.05,950234.0,847567.95,0.0,102666.05,0,0,1,0,0,0,15,1
181351.83,89082.0,0.0,32852.1,214203.93,0,0,1,0,0,0,18,4
112275.79,1554.0,0.0,12792371.31,12904647.1,0,0,1,0,0,0,14,0
621387.64,621387.64,0.0,0.0,0.0,1,0,0,0,0,1,13,4
920549.7,7378.0,0.0,0.0,920549.7,0,0,0,0,0,1,19,0
146080.73,0.0,0.0,215300.18,361380.91,0,0,1,0,0,0,12,2
73584.53,40698.0,0.0,6591997.66,6665582.19,0,0,1,0,0,0,18,2
225364.83,879567.85,1104932.68,843656.62,618291.78,0,1,0,0,0,0,16,4
331736.81,40821.0,0.0,0.0,331736.81,0,0,1,0,0,0,11,0
230104.44,16239.0,246343.44,500125.62,345405.08,0,1,0,0,0,0,17,0
28163.8,208.0,0.0,0.0,28163.8,0,0,1,0,0,0,11,1
471327.11,148691.0,620018.11,0.0,0.0,0,1,0,0,0,0,14,3
148825.83,0.0,0.0,1099151.77,1690413.76,0,0,1,0,0,0,10,0
21106.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,2
4142179.53,0.0,0.0,31252562.46,35394741.99,0,0,0,0,0,1,16,5
31021.33,13727.0,0.0,0.0,0.0,0,0,0,0,1,0,15,2
21482.65,61701.07,40218.43,243012.9,264495.54,0,0,1,0,0,0,17,2
192664.99,9219.0,0.0,0.0,192664.99,0,0,0,0,0,1,9,1
242943.14,0.0,0.0,297032.53,539975.67,0,0,1,0,0,0,12,5
80915.69,9201053.38,9281969.07,355883.03,274967.34,0,1,0,0,0,0,10,5
72667.25,0.0,0.0,1187772.32,1260439.57,0,0,1,0,0,0,16,3
305101.13,1314883.23,1619984.36,1099691.62,794590.48,0,1,0,0,0,0,22,2
41343.55,0.0,0.0,677435.31,718778.87,0,0,1,0,0,0,14,0
37044.96,0.0,0.0,2362580.29,2469991.88,0,0,1,0,0,0,18,0
32569.26,3027.0,0.0,0.0,0.0,0,0,0,0,1,0,9,2
522492.09,15886.0,0.0,0.0,522492.09,0,0,1,0,0,0,11,0
133409.78,10164659.22,10298069.0,834465.14,701055.36,0,1,0,0,0,0,17,1
16816.77,0.0,0.0,82387.3,99204.08,0,0,1,0,0,0,11,6
84222.51,4501739.3,4585961.81,5451314.73,5367092.21,0,1,0,0,0,0,19,2
175895.11,41429.0,0.0,429589.44,605484.55,0,0,1,0,0,0,15,0
329189.22,786.0,0.0,2775817.46,3105006.68,0,0,1,0,0,0,10,0
177394.24,1619488.0,1796882.24,324897.28,147503.04,0,1,0,0,0,0,17,6
159724.42,159724.42,0.0,0.0,0.0,1,0,0,0,0,1,9,0
1282731.68,1282731.68,0.0,0.0,0.0,1,0,0,0,0,1,1,3
334290.9,0.0,0.0,2221601.25,2555892.14,0,0,1,0,0,0,12,2
47200.58,45731.0,92931.58,0.0,0.0,0,1,0,0,0,0,22,0
295025.07,225310.0,0.0,144314.83,439339.91,0,0,1,0,0,0,17,6
148091.6,20078.0,0.0,8938260.65,9086352.25,0,0,1,0,0,0,10,0
42173.45,66869.0,109042.45,0.0,0.0,0,1,0,0,0,0,20,2
144660.72,0.0,0.0,454886.32,599547.05,0,0,1,0,0,0,12,0
1871553.73,1871553.73,0.0,0.0,1871553.73,1,0,1,0,0,0,23,2
80354.19,5247203.06,5327557.25,2832769.58,2752415.38,0,1,0,0,0,0,19,5
137076.91,16073.0,153149.91,0.0,0.0,0,1,0,0,0,0,13,6
92001.22,92001.22,0.0,329180.16,421181.38,1,0,1,0,0,0,8,2
151381.46,680.0,0.0,4243715.03,4395096.49,0,0,1,0,0,0,20,5
143595.46,0.0,0.0,3268342.73,3411938.19,0,0,1,0,0,0,22,1
31501.16,31702.43,201.27,0.0,0.0,0,0,0,0,1,0,10,5
11658.16,101103.0,89444.84,0.0,0.0,0,0,0,0,1,0,12,6
303954.07,0.0,0.0,864933.4,1168887.47,0,0,1,0,0,0,19,3
110736.97,140.0,0.0,0.0,110736.97,0,0,1,0,0,0,15,4
29499.65,0.0,0.0,0.0,0.0,0,0,0,0,1,0,22,3
25705.22,209182.64,183477.42,0.0,0.0,0,0,0,0,1,0,18,5
29484.78,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,6
242533.9,5463335.42,5705869.32,348448.44,105914.54,0,1,0,0,0,0,11,3
17057.08,496.0,0.0,0.0,0.0,0,0,0,0,1,0,10,2
117086.42,0.0,0.0,177255.41,294341.83,0,0,1,0,0,0,11,6
110557.14,0.0,0.0,177785.57,288342.71,0,0,1,0,0,0,20,0
72235.12,40168.0,112403.12,97235.12,25000.0,0,1,0,0,0,0,17,6
301689.6,0.0,0.0,983110.97,1284800.57,0,0,1,0,0,0,19,6
10719.47,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,3
18715.66,1598.0,0.0,0.0,0.0,0,0,0,0,1,0,20,6
30164.65,17301.0,0.0,2181294.36,2211459.01,0,0,1,0,0,0,18,2
111902.03,25667021.91,25778923.94,144909.99,33007.96,0,1,0,0,0,0,19,6
221107.56,221107.56,0.0,52408.47,273516.03,1,0,1,0,0,0,15,3
87541.41,87541.41,0.0,0.0,0.0,1,0,0,0,0,1,13,1
417626.02,15380.0,433006.02,23519.71,0.0,0,1,0,0,0,0,16,0
109341.29,341336.0,450677.29,0.0,0.0,0,1,0,0,0,0,13,0
110532.6,10807.0,0.0,11718.39,122251.0,0,0,1,0,0,0,12,6
267478.14,313213.0,45734.86,18903.57,286381.71,0,0,0,0,0,1,21,0
126957.15,268067.0,395024.15,0.0,0.0,0,1,0,0,0,0,15,1
433633.63,0.0,0.0,703614.11,1137247.74,0,0,1,0,0,0,16,0
107944.13,17079.0,125023.13,575433.35,936411.93,0,1,0,0,0,0,16,0
262173.4,18299.0,0.0,259756.01,521929.41,0,0,0,0,0,1,13,1
13137.55,117033.0,103895.45,0.0,0.0,0,0,0,0,1,0,20,5
200733.31,5145.0,0.0,2092927.61,2126616.64,0,0,1,0,0,0,12,0
358195.18,49591.0,0.0,151911.63,510106.82,0,0,1,0,0,0,12,0
231545.99,0.0,0.0,3610392.58,3841938.57,0,0,1,0,0,0,18,6
39086.3,21666.0,0.0,0.0,0.0,0,0,0,0,1,0,13,5
80244.45,6382959.93,6463204.38,82299.36,2054.9,0,1,0,0,0,0,21,2
49072.77,3754358.86,3803431.64,68381.42,19308.65,0,1,0,0,0,0,19,6
23677.99,1698.47,0.0,0.0,0.0,0,0,0,0,1,0,19,6
40530.66,122725.0,82194.34,0.0,0.0,0,0,0,0,1,0,11,2
259500.22,0.0,0.0,2654085.99,2913586.22,0,0,0,0,0,1,13,1
402396.88,21704963.29,22107360.16,10709750.76,10307353.88,0,1,0,0,0,0,10,0
1864022.05,1864022.05,0.0,1435908.91,3299930.96,1,0,1,0,0,0,9,5
57746.75,0.0,0.0,480418.93,538165.68,0,0,1,0,0,0,19,0
1521542.73,520237.0,0.0,467287.45,1988830.18,0,0,0,0,0,1,19,5
414903.08,21410.0,0.0,511310.92,926214.0,0,0,1,0,0,0,11,1
187471.35,0.0,0.0,398260.33,585731.68,0,0,1,0,0,0,21,1
153507.57,35577.63,189085.2,820292.55,666784.98,0,1,0,0,0,0,20,1
185136.94,0.0,0.0,1144871.8,1330008.73,0,0,1,0,0,0,10,0
59628.24,59628.24,0.0,686111.28,745739.53,1,0,1,0,0,0,9,6
22986.14,174.0,0.0,0.0,0.0,0,0,0,0,1,0,9,0
582783.25,14138.0,0.0,461648.9,1044432.16,0,0,0,0,0,1,9,1
155086.14,2173596.56,2018510.42,695812.0,850898.14,0,0,1,0,0,0,13,0
213087.63,0.0,0.0,220170.33,433257.96,0,0,0,0,0,1,14,0
17662.78,52106.0,34443.22,0.0,0.0,0,0,0,0,1,0,20,6
26273.03,387633.0,413906.03,24631.46,0.0,0,1,0,0,0,0,14,5
113420.2,77799.94,0.0,199002.38,312422.58,0,0,1,0,0,0,21,4
207753.74,0.0,0.0,943546.18,1403795.36,0,0,1,0,0,0,10,0
20173.79,30401.0,10227.21,0.0,0.0,0,0,0,0,1,0,11,0
133918.03,61003.0,194921.03,264111.07,130193.04,0,1,0,0,0,0,10,5
277488.12,0.0,0.0,1117045.5,1394533.61,0,0,1,0,0,0,19,2
311327.16,0.0,0.0,495038.13,806365.29,0,0,1,0,0,0,12,2
68919.32,8846524.22,8915443.55,1328057.17,1259137.85,0,1,0,0,0,0,11,1
28898.37,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,1
202176.56,2246072.15,2448248.71,3785014.6,3582838.04,0,1,0,0,0,0,11,1
754771.89,0.0,0.0,2121003.29,2615314.54,0,0,1,0,0,0,19,5
80800.43,30041.0,0.0,19853.42,100653.85,0,0,1,0,0,0,10,5
354838.41,126765.0,0.0,140724.8,495563.21,0,0,1,0,0,0,13,0
16540.31,1119.0,0.0,0.0,16540.31,0,0,1,0,0,0,20,3
52676.31,3650307.5,3702983.81,1360526.18,1307849.87,0,1,0,0,0,0,16,2
23185.14,26985.16,3800.01,0.0,0.0,0,0,0,0,1,0,17,0
12669.92,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,0
111110.73,7447821.12,7558931.85,1059875.66,948764.93,0,1,0,0,0,0,12,1
82487.88,0.0,0.0,1228643.71,1311131.59,0,0,1,0,0,0,18,0
193356.43,1178643.88,1372000.3,279534.11,86177.69,0,1,0,0,0,0,23,3
10560.0,50634.0,40074.0,0.0,0.0,0,0,0,0,1,0,17,3
23728.64,59317.0,35588.36,0.0,0.0,0,0,0,0,1,0,17,5
255425.32,10446.0,265871.32,187430.68,0.0,0,1,0,0,0,0,10,5
290659.36,0.0,0.0,1417667.36,1708326.71,0,0,1,0,0,0,12,1
252630.08,0.0,0.0,281118.91,533748.98,0,0,0,0,0,1,19,2
163209.17,0.0,0.0,754793.61,918002.78,0,0,0,0,0,1,14,2
20051.07,50789.0,30737.93,0.0,20051.07,0,0,1,0,0,0,18,2
119599.66,0.0,0.0,324580.09,444179.75,0,0,1,0,0,0,14,2
286525.12,126789.0,0.0,663507.5,950032.63,0,0,1,0,0,0,12,1
29599.51,0.0,0.0,0.0,0.0,0,0,0,0,1,0,12,3
214718.77,2674169.12,2888887.89,12473780.28,12259061.51,0,1,0,0,0,0,9,2
13593.62,54003.19,40409.57,0.0,0.0,0,0,0,0,1,0,19,4
12410.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,17,1
218658.11,1559349.85,1778007.97,2743369.83,2524711.72,0,1,0,0,0,0,15,0
10489.8,10421.0,0.0,0.0,0.0,0,0,0,0,1,0,13,5
31641.71,5509019.55,5540661.27,774268.4,742626.69,0,1,0,0,0,0,10,0
1070689.6,0.0,0.0,1800044.13,2870733.72,0,0,0,0,0,1,19,3
1787160.69,0.0,0.0,2530665.84,4317826.54,0,0,0,0,0,1,10,0
156401.06,10363.0,0.0,0.0,156401.06,0,0,1,0,0,0,11,5
173744.73,0.0,0.0,355332.27,401269.36,0,0,1,0,0,0,9,1
10305.89,737.0,0.0,0.0,0.0,0,0,0,0,1,0,16,0
239881.84,109297.0,0.0,2322786.99,2562668.83,0,0,1,0,0,0,19,5
18454.18,6647642.66,6666096.83,126084.23,107630.05,0,1,0,0,0,0,18,0
171995.67,98500.77,0.0,593161.98,765157.65,0,0,1,0,0,0,13,5
158982.88,46679.64,0.0,974272.29,1133255.17,0,0,1,0,0,0,15,2
85005.91,74409.0,0.0,0.0,85005.91,0,0,1,0,0,0,18,1
20220.24,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,1
56144.0,564.0,0.0,850973.45,907117.45,0,0,1,0,0,0,11,2
542071.13,0.0,0.0,5072360.26,5614431.39,0,0,1,0,0,0,10,6
1700839.28,203273.0,0.0,129070.16,1829909.43,0,0,0,0,0,1,14,4
17747.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,15,2
121833.62,8975.0,0.0,377371.13,499204.75,0,0,1,0,0,0,21,2
25035.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,11,6
159571.73,0.0,0.0,480892.3,640464.03,0,0,1,0,0,0,12,0
206824.26,6335396.5,6542220.77,2393552.14,2186727.87,0,1,0,0,0,0,11,1
461509.86,461509.86,0.0,0.0,0.0,1,0,0,0,0,1,22,0
267781.99,101330.0,0.0,15856410.22,16124192.22,0,0,1,0,0,0,10,1
63347.29,396.0,0.0,0.0,0.0,0,0,0,0,1,0,11,2
54560.41,0.0,0.0,8865733.96,8920294.36,0,0,1,0,0,0,13,6
19469.61,21238.0,40707.61,497806.11,478336.5,0,1,0,0,0,0,15,1
224378.1,224378.1,0.0,483419.25,707797.36,1,0,1,0,0,0,15,0
102877.79,0.0,0.0,801102.77,903980.56,0,0,0,0,0,1,19,4
28482.35,47899.72,19417.37,0.0,0.0,0,0,0,0,1,0,10,6
53580.7,2914.0,56494.7,0.0,0.0,0,1,0,0,0,0,9,2
25167.4,19000.0,0.0,3608958.22,3634125.63,0,0,1,0,0,0,19,3
11104.73,716.0,0.0,0.0,0.0,0,0,0,0,1,0,17,1
379621.44,19852.0,0.0,41615.07,421236.51,0,0,1,0,0,0,11,1
246066.36,747177.61,993243.97,3290596.9,3044530.54,0,1,0,0,0,0,12,1
3354215.55,3354215.55,0.0,0.0,0.0,1,0,0,0,0,1,10,2
26608.33,84588.23,57979.9,9675689.35,9702297.68,0,0,1,0,0,0,19,6
43071.62,43071.62,0.0,0.0,0.0,1,0,0,0,0,1,22,5
150715.15,7971743.94,8122459.08,11575380.32,11424665.18,0,1,0,0,0,0,21,1
17178.76,1436862.3,1454041.07,1128780.74,1111601.97,0,1,0,0,0,0,21,2
208253.11,208253.11,0.0,0.0,0.0,1,0,0,0,0,1,15,5
32660.58,32660.58,0.0,0.0,32660.58,1,0,1,0,0,0,18,5
167904.62,103247.0,0.0,2909851.75,3077756.37,0,0,1,0,0,0,12,4
110074.18,0.0,0.0,606908.37,716982.55,0,0,1,0,0,0,16,1
24340.26,15096.0,0.0,0.0,0.0,0,0,0,0,1,0,10,5
36129.29,6230316.76,6266446.05,7227255.89,7191126.6,0,1,0,0,0,0,23,6
97612.53,319724.3,417336.83,5081933.79,4827117.99,0,1,0,0,0,0,15,4
10830.25,0.0,0.0,0.0,0.0,0,0,0,0,1,0,10,6
383700.06,1250.0,0.0,1760857.0,2144557.07,0,0,1,0,0,0,11,4
10000000.0,10000000.0,0.0,211048.11,10211048.11,1,0,1,0,0,0,10,3
81768.82,0.0,0.0,183703.46,265472.28,0,0,1,0,0,0,20,0
580740.57,20718.0,601458.57,310030.99,0.0,0,1,0,0,0,0,15,0
268947.7,398290.0,129342.3,0.0,268947.7,0,0,0,0,0,1,1,0
248580.43,9021960.28,9270540.71,2373574.1,2124993.67,0,1,0,0,0,0,11,0
538421.63,3008.0,541429.63,1092430.45,554008.82,0,1,0,0,0,0,13,0
268906.12,0.0,0.0,4802220.59,5071126.72,0,0,0,0,0,1,20,5
177055.42,697598.02,874653.43,270616.49,93561.07,0,1,0,0,0,0,16,1
85716.66,0.0,0.0,7019135.07,7104851.74,0,0,1,0,0,0,22,6
14002.13,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,5
25547.29,0.0,0.0,2450730.1,2476277.39,0,0,1,0,0,0,11,5
309614.47,0.0,0.0,616251.17,925865.63,0,0,0,0,0,1,20,1
436566.47,0.0,0.0,751527.46,1188093.93,0,0,1,0,0,0,10,5
181543.89,181543.89,0.0,0.0,181543.89,1,0,1,0,0,0,6,3
321573.26,0.0,0.0,974909.56,1296482.81,0,0,0,0,0,1,22,5
177013.56,17666.0,194679.56,0.0,0.0,0,1,0,0,0,0,19,1
3571807.73,3571807.73,0.0,0.0,0.0,1,0,0,0,0,1,5,2
929197.91,0.0,0.0,8245264.68,9174462.59,0,0,0,0,0,1,13,6
18221.28,99375.0,81153.72,0.0,18221.28,0,0,1,0,0,0,10,6
11556.08,197655.0,186098.92,0.0,0.0,0,0,0,0,1,0,10,1
472700.34,10705.0,0.0,0.0,472700.34,0,0,1,0,0,0,19,0
442290.23,442290.23,0.0,0.0,442290.23,1,0,1,0,0,0,2,2
106059.19,27974.0,134033.19,10594607.76,10488548.57,0,1,0,0,0,0,20,5
101392.92,101392.92,0.0,614050.05,715442.97,1,0,1,0,0,0,5,4
303757.85,0.0,0.0,360731.36,664489.2,0,0,1,0,0,0,14,5
1419183.99,19489.0,0.0,3281313.06,4700497.05,0,0,0,0,0,1,14,2
427765.4,0.0,0.0,3366901.16,3794666.56,0,0,1,0,0,0,11,2
132801.81,405850.0,273048.19,471463.39,604265.2,0,0,0,0,0,1,19,4
159255.0,20511.0,179766.0,0.0,0.0,0,1,0,0,0,0,16,2
160186.79,160186.79,0.0,2428183.45,2588370.25,1,0,1,0,0,0,19,0
10160.85,33560.97,23400.12,0.0,0.0,0,0,0,0,1,0,23,6
114169.66,114169.66,0.0,0.0,0.0,1,0,0,0,0,1,14,2
162613.99,0.0,0.0,1079586.93,1242200.91,0,0,1,0,0,0,12,6
379180.51,26447.0,405627.51,332135.57,0.0,0,1,0,0,0,0,11,3
86966.6,0.0,0.0,664815.09,751781.69,0,0,1,0,0,0,14,1
931880.51,47075.0,0.0,62128.42,994008.93,0,0,0,0,0,1,16,4
126084.89,0.0,0.0,195972.32,322057.21,0,0,1,0,0,0,12,4
160888.97,175274.36,14385.38,1011108.25,1171997.23,0,0,1,0,0,0,18,0
422645.76,0.0,0.0,12812001.98,13245156.72,0,0,0,0,0,1,9,0
532857.46,1270544.43,1803401.88,1836718.7,1303861.25,0,1,0,0,0,0,11,6
178798.82,294343.0,115544.18,0.0,178798.82,0,0,1,0,0,0,18,3
29968.89,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,1
564280.36,0.0,0.0,1967820.49,2532100.85,0,0,0,0,0,1,14,2
20041.86,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,1
173295.77,485135.28,658431.05,39.0,0.0,0,1,0,0,0,0,10,0
10810.2,384388.74,373578.54,0.0,0.0,0,0,0,0,1,0,12,1
55867.44,11494001.68,11549869.12,207273.99,151406.55,0,1,0,0,0,0,17,4
326942.12,10419.0,337361.12,405977.07,79034.95,0,1,0,0,0,0,13,1
166133.8,5377697.23,5543831.03,9963785.57,9797651.78,0,1,0,0,0,0,10,2
15026.83,49398.1,34371.27,0.0,0.0,0,0,0,0,1,0,13,1
17581.27,6945457.03,6963038.3,1045064.35,1027483.08,0,1,0,0,0,0,13,4
10858.66,5108330.37,5119189.03,5179925.09,5281560.21,0,1,0,0,0,0,13,0
54062.31,0.0,0.0,906799.79,960862.09,0,0,0,0,0,1,19,0
606661.52,476.0,0.0,8810047.67,9416709.19,0,0,0,0,0,1,11,0
59971.42,40320.0,0.0,0.0,59971.42,0,0,1,0,0,0,16,3
269107.2,36601.0,305708.2,196217.78,0.0,0,1,0,0,0,0,19,1
321169.98,0.0,0.0,1591945.26,1913115.24,0,0,1,0,0,0,19,0
54584.83,0.0,0.0,130358.78,184943.61,0,0,1,0,0,0,9,1
42418.85,42418.85,0.0,0.0,0.0,1,0,0,0,0,1,16,4
252189.32,252189.32,0.0,310145.69,562335.01,1,0,1,0,0,0,13,0
738815.92,0.0,0.0,3125208.8,3864024.72,0,0,0,0,0,1,17,0
96466.06,0.0,0.0,3663760.62,3760226.68,0,0,1,0,0,0,13,5
284738.57,10432.0,295170.57,350872.42,66133.85,0,1,0,0,0,0,19,5
10003.79,49318.39,39314.6,0.0,0.0,0,0,0,0,1,0,19,0
53448.75,3161.0,0.0,76826.0,0.0,0,0,1,0,0,0,14,6
357824.01,357824.01,0.0,0.0,0.0,1,0,0,0,0,1,5,0
10691.04,0.0,0.0,0.0,0.0,0,0,0,0,1,0,9,0
3043141.07,3043141.07,0.0,112602.16,3155743.23,1,0,1,0,0,0,8,5
531634.5,0.0,0.0,1034414.93,1566049.43,0,0,1,0,0,0,20,1
185085.36,60770.0,0.0,451227.25,636312.61,0,0,1,0,0,0,13,1
29767.59,0.0,0.0,0.0,0.0,0,0,0,0,1,0,15,0
19739.4,0.0,0.0,270433.02,290172.41,0,0,1,0,0,0,19,3
171430.76,0.0,0.0,210242.12,381672.88,0,0,1,0,0,0,9,0
301364.83,7464154.54,7765519.36,1302620.48,1001255.65,0,1,0,0,0,0,19,1
241210.14,20314039.9,20555250.04,358229.26,117019.12,0,1,0,0,0,0,20,1
257116.42,586.0,0.0,0.0,257116.42,0,0,1,0,0,0,18,1
167611.43,18338516.9,18506128.33,1813906.93,1646295.51,0,1,0,0,0,0,10,0
103393.1,0.0,0.0,605899.56,709292.65,0,0,1,0,0,0,19,1
88447.97,9690.0,0.0,42938.19,131386.16,0,0,1,0,0,0,15,4
178248.86,0.0,0.0,511656.16,689905.03,0,0,1,0,0,0,20,2
17599.72,31024.0,13424.28,5266668.15,5284267.87,0,0,1,0,0,0,20,0
319181.79,0.0,0.0,3954453.96,4193558.64,0,0,1,0,0,0,11,6
552031.67,8557.0,560588.67,613426.33,61394.66,0,1,0,0,0,0,11,3
142439.1,20492.0,0.0,169052.76,311491.86,0,0,1,0,0,0,9,6
744709.81,76163.0,0.0,1409153.35,2153863.16,0,0,0,0,0,1,13,1
25573.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0,21,1
121449.24,16236.0,0.0,0.0,121449.24,0,0,1,0,0,0,21,2
250013.28,2948555.68,3198568.96,1458416.82,1208403.54,0,1,0,0,0,0,18,0
92511.35,7261893.49,7354404.84,222788.02,130276.68,0,1,0,0,0,0,11,6
196923.48,561.0,0.0,209110.54,406034.02,0,0,1,0,0,0,13,5
200574.66,2031586.75,2232161.41,318834.02,118259.36,0,1,0,0,0,0,21,1
227347.21,43286.0,0.0,984246.54,1211593.75,0,0,1,0,0,0,12,6
607889.42,49703.0,0.0,0.0,607889.42,0,0,0,0,0,1,12,0
190635.22,21353.0,0.0,0.0,190635.22,0,0,1,0,0,0,13,2
41955.65,53516.0,11560.35,0.0,41955.65,0,0,1,0,0,0,12,2
31640.22,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,0
172049.89,0.0,0.0,2598551.0,2770600.88,0,0,1,0,0,0,14,4
84811.44,5050.0,0.0,167634.83,252446.27,0,0,1,0,0,0,19,4
4677358.76,4677358.76,0.0,0.0,4677358.76,1,0,1,0,0,0,4,0
336088.47,40867.0,0.0,445373.42,781461.89,0,0,1,0,0,0,19,1
10487.03,158091.0,147603.97,0.0,0.0,0,0,0,0,1,0,9,0
135565.0,0.0,0.0,313905.07,449470.07,0,0,1,0,0,0,11,2
361780.59,10258.0,372038.59,89315.54,0.0,0,1,0,0,0,0,12,2
112416.53,12254.0,0.0,0.0,112416.53,0,0,1,0,0,0,13,5
109978.13,0.0,0.0,377834.16,487812.29,0,0,1,0,0,0,22,3
221571.41,0.0,0.0,519674.94,741246.36,0,0,1,0,0,0,19,1
1165187.89,1165187.89,0.0,0.0,0.0,1,0,0,0,0,1,12,5
282104.89,0.0,0.0,287836.68,539505.24,0,0,1,0,0,0,9,0
10000000.0,11336901.11,1336901.11,0.0,0.0,1,0,0,0,0,1,17,6
80052.81,52561.89,0.0,0.0,0.0,0,0,0,0,1,0,16,2
152825.19,21340.0,0.0,0.0,152825.19,0,0,1,0,0,0,18,1
104122.74,102464.0,0.0,0.0,104122.74,0,0,1,0,0,0,10,1
175576.01,346349.0,170772.99,0.0,175576.01,0,0,1,0,0,0,12,4
190590.65,190590.65,0.0,0.0,0.0,1,0,0,0,0,1,11,0
41707.55,0.0,0.0,316896.99,358604.53,0,0,1,0,0,0,10,5
339129.2,532793.0,193663.8,0.0,339129.2,0,0,1,0,0,0,12,6
220274.12,1159448.07,1379722.19,755088.4,534814.28,0,1,0,0,0,0,15,2
459881.06,0.0,0.0,506081.39,965962.44,0,0,1,0,0,0,18,5
24289.86,97781.0,73491.14,0.0,0.0,0,0,0,0,1,0,22,5
28284.88,28284.88,0.0,477021.43,505306.31,1,0,1,0,0,0,0,3
290268.7,0.0,0.0,2585335.53,2875604.23,0,0,0,0,0,1,16,1
